id,name,ra_deg,dec_deg,mag
97810,,298.14260593,-49.6764225,8.92
98005,,298.75317734,-18.76759859,8.92
98142,,299.18271479,24.8043435,8.92
98364,,299.77119633,-57.44035998,8.92
98944,,301.33411268,-6.58490309,8.92
99084,,301.73208816,38.84416708,8.92
99422,,302.69360252,52.71447743,8.92
99554,,303.05427281,12.43101953,8.92
99594,,303.17962192,28.07434709,8.92
99939,,304.15906847,-39.63475852,8.92
100119,,304.65351458,-38.0919905,8.92
100254,,304.99517822,39.63027067,8.92
100391,,305.38635762,39.82934238,8.92
100505,,305.70043492,53.40731278,8.92
100901,,306.87912487,-48.63576626,8.92
101029,,307.22233663,-68.65019381,8.92
101280,,307.9347935,24.10260772,8.92
101577,,308.79397952,-25.48089862,8.92
101696,,309.19397351,-1.48447437,8.92
101733,,309.30905371,13.28644682,8.92
101982,,310.00699063,27.27928392,8.92
101994,,310.044149,-20.96054898,8.92
102107,,310.3870922,-31.64306987,8.92
102575,,311.80740748,-85.08230504,8.92
102802,,312.40475706,-3.88877343,8.92
103500,,314.53949279,-38.98985723,8.92
103593,,314.84343547,35.47462148,8.92
104275,,316.87233163,24.47487368,8.92
104392,,317.22370445,-63.10321487,8.92
104741,,318.28451959,39.69001999,8.92
105215,,319.6830812,34.34684522,8.92
105381,,320.19014994,53.37822463,8.92
105402,,320.24342514,-32.02340345,8.92
105436,,320.34699417,-19.52778611,8.92
105535,,320.6169909,52.30467071,8.92
105899,,321.71493881,-2.73623402,8.92
106282,,322.89894733,12.90751112,8.92
106381,,323.20024658,36.32967244,8.92
106608,,323.88503297,40.19596567,8.92
106766,,324.40429997,-66.46209873,8.92
106773,,324.41837562,-46.04147927,8.92
106828,,324.54545575,-10.89467657,8.92
106963,,324.95419387,52.02253003,8.92
107117,,325.45575669,-58.8324765,8.92
107422,,326.36938345,-13.64201445,8.92
107885,,327.8899458,-7.40397042,8.92
108077,,328.46035118,-73.64609331,8.92
108579,,329.93265701,-29.98188657,8.92
108897,,330.87906753,63.53459149,8.92
109042,,331.34392291,24.17802861,8.92
109359,,332.33969527,-64.34018708,8.92
109597,,333.01899888,12.1298415,8.92
109623,,333.10683683,7.51735561,8.92
110734,,336.51861468,21.09691726,8.92
110959,,337.20458036,31.66596857,8.92
111014,,337.35526015,-7.05277533,8.92
111089,,337.57793215,60.64164913,8.92
111122,,337.66161053,-17.760213,8.92
111811,,339.72356615,24.82775563,8.92
112009,,340.32778583,-43.84119604,8.92
112337,,341.31021525,-45.54634637,8.92
112659,,342.23774918,8.54291468,8.92
113551,,344.97165547,38.62791735,8.92
113620,,345.17508475,51.88120707,8.92
113927,,346.06599578,45.48154227,8.92
114094,,346.62620965,-13.75204362,8.92
115040,,349.4932224,15.46376737,8.92
115350,,350.46413151,25.22168763,8.92
115359,,350.49182963,16.6326566,8.92
115998,,352.54099776,-40.30252808,8.92
116072,,352.80111895,26.47482001,8.92
116800,,355.07567583,-28.90899327,8.92
117130,,356.19668565,-45.24708023,8.92
117190,,356.41312649,42.23484627,8.92
117539,,357.55807095,52.90502086,8.92
118098,,359.34181539,-42.44428847,8.92
118270,,359.83215675,-65.52241248,8.92
113,,0.36562073,49.01041081,8.93
177,,0.56020401,-11.96434717,8.93
321,,1.03267114,-25.89254967,8.93
358,,1.13935928,-76.34653399,8.93
1116,,3.48246268,-52.54548897,8.93
1154,,3.60639304,-27.16976811,8.93
1252,,3.92542027,-7.30639265,8.93
1626,,5.08068878,-8.90431808,8.93
1746,,5.51774848,-26.70947231,8.93
2125,,6.72851539,-39.88190163,8.93
2188,,6.91335415,-60.28036307,8.93
2205,,6.96773801,50.91251451,8.93
2291,,7.31612841,-13.56009296,8.93
2978,,9.48107932,39.35008702,8.93
2991,,9.50538468,5.84762092,8.93
3270,,10.4179526,5.57362501,8.93
3515,,11.21614924,-20.33668373,8.93
3582,,11.436622,-1.18477929,8.93
4015,,12.87032195,-63.6976746,8.93
4415,,14.13899212,-75.40658318,8.93
4635,,14.86831301,72.81388999,8.93
4669,,14.9909658,-18.06173995,8.93
4780,,15.3518467,-40.43263677,8.93
4992,,15.99924639,52.8666864,8.93
5411,,17.30130439,-47.13080794,8.93
6019,,19.33465592,-19.02738338,8.93
6157,,19.74176946,-29.18838055,8.93
6320,,20.28919613,-62.98204541,8.93
6664,,21.37885022,-26.45768823,8.93
6894,,22.19361761,-24.34035906,8.93
7428,,23.92260971,31.74796123,8.93
7665,,24.6688378,52.60639511,8.93
7774,,25.01605149,6.38612653,8.93
7934,,25.49812505,-17.17882188,8.93
8468,,27.29506727,34.06001033,8.93
9062,,29.16854475,1.63630043,8.93
9400,,30.19770613,-80.53236809,8.93
9675,,31.11294247,50.25460264,8.93
10093,,32.43951811,-28.60698775,8.93
10249,,32.95453319,-12.90682568,8.93
10397,,33.47535961,-6.37469275,8.93
10796,,34.74214717,12.1946625,8.93
10837,,34.86157409,-45.66517191,8.93
10992,,35.41522071,76.38019492,8.93
11002,,35.44260688,68.54202157,8.93
11166,,35.93257698,62.41681312,8.93
11552,,37.21447423,-24.81224798,8.93
12007,,38.69788217,-61.06222457,8.93
12063,,38.88824597,-5.66797482,8.93
12194,,39.25994987,11.05927067,8.93
12303,,39.60611594,-13.36196621,8.93
12667,,40.68591222,-80.0120697,8.93
13031,,41.86962666,3.32098682,8.93
13150,,42.28493076,40.51855052,8.93
13778,,44.33217294,-86.70191862,8.93
13814,,44.45641162,-46.55904141,8.93
13925,,44.84952181,-43.61534961,8.93
14119,,45.52477971,-35.13928388,8.93
14458,,46.64605981,38.60209893,8.93
14912,,48.10668232,-0.84862641,8.93
15356,,49.50206927,-10.57028401,8.93
15473,,49.8744154,-45.10522358,8.93
15573,,50.15679058,-4.35346342,8.93
15889,,51.16347339,31.40761605,8.93
16366,,52.71060812,-32.50544909,8.93
16387,,52.76559284,-48.13712692,8.93
16622,,53.47380128,-33.43723237,8.93
16809,,54.09035767,-1.56850157,8.93
16838,,54.17908708,12.47440587,8.93
16983,,54.60739288,17.59924286,8.93
16991,,54.63335865,13.60616716,8.93
17808,,57.16696882,-77.33686375,8.93
18086,,57.99318051,-25.58685307,8.93
18264,,58.6128653,5.19116866,8.93
18642,,59.85586542,-0.4077447,8.93
18780,,60.35454339,32.26877269,8.93
18891,,60.74506623,-0.06328576,8.93
19162,,61.63578748,-13.21088968,8.93
19586,,62.96379906,24.43087694,8.93
20584,,66.13470582,75.46505249,8.93
20601,,66.17986454,4.69994856,8.93
20846,,67.01326161,-25.9923095,8.93
21508,,69.28466477,-14.11761774,8.93
21562,,69.43532909,-48.29429096,8.93
21703,,69.90151304,13.12344166,8.93
21720,,69.94761215,66.868079,8.93
21870,,70.53618544,-1.66492738,8.93
22274,,71.94152313,-46.04371869,8.93
22731,,73.34815054,-21.66208469,8.93
23327,,75.26357159,-9.22484471,8.93
23357,,75.34128446,62.15468403,8.93
23580,,76.04293708,9.14215563,8.93
23664,,76.27994708,39.27887198,8.93
23827,,76.84254118,46.47818002,8.93
24583,,79.11334193,39.85862184,8.93
24930,,80.12038003,-5.81212719,8.93
25366,,81.39040835,-3.88322027,8.93
25767,,82.53650985,6.95942407,8.93
26753,,85.26039351,68.79861273,8.93
28108,,89.10842022,54.43351969,8.93
28113,,89.13692174,39.19090699,8.93
28221,,89.44498333,-29.18313443,8.93
29030,,91.8745857,39.81264781,8.93
29547,,93.39044905,-51.96886812,8.93
30010,,94.74551991,10.32604642,8.93
31573,,99.12025985,-44.65115741,8.93
31856,,99.89589024,28.36973172,8.93
32108,,100.60772011,-68.26860549,8.93
32166,,100.74758934,-38.96423427,8.93
32167,,100.75199065,24.13633,8.93
32388,,101.39145239,-31.50084045,8.93
32409,,101.49449567,-3.8038825,8.93
32707,,102.35780546,7.10732334,8.93
32735,,102.41910995,-74.55745716,8.93
32837,,102.67481766,-57.38643812,8.93
33063,,103.30400484,-52.41012687,8.93
33623,,104.78160738,13.70291934,8.93
34063,,105.98560794,42.23331377,8.93
34169,,106.28740373,70.64509388,8.93
34529,,107.31927541,34.80310852,8.93
34923,,108.38753096,60.12387202,8.93
35297,,109.37385931,33.20053746,8.93
35629,,110.28144548,-2.39693738,8.93
35784,,110.7169654,11.90489695,8.93
35817,,110.80197324,-22.31469357,8.93
35990,,111.25193184,-33.0812584,8.93
36047,,111.43534992,-33.9035663,8.93
36438,,112.47774129,51.63831834,8.93
36638,,113.01818738,-79.09620906,8.93
36709,,113.26206701,13.18551654,8.93
36920,,113.85128637,41.4661139,8.93
37583,,115.69071784,-61.90002349,8.93
37794,,116.24705417,-58.95542795,8.93
38381,,117.94230445,-25.81667295,8.93
38938,,119.51472223,-43.8805314,8.93
39204,,120.29301555,-72.17504893,8.93
39739,,121.83118962,10.9217114,8.93
39781,,121.94112531,-68.69453027,8.93
39838,,122.09668958,-15.16224512,8.93
39916,,122.2872121,37.23335901,8.93
40128,,122.94956911,40.53352994,8.93
40153,,122.99765865,-53.788337,8.93
40329,,123.51948384,-25.71177695,8.93
40414,,123.75372466,-29.06781005,8.93
40760,,124.80124222,-13.60795543,8.93
40988,,125.47432995,-77.85488341,8.93
41378,,126.61615698,10.08037066,8.93
42034,,128.52466384,3.47959547,8.93
42084,,128.66545824,9.37199751,8.93
42199,,129.07158947,-43.82504273,8.93
42682,,130.49378648,-50.8095058,8.93
42689,,130.51512584,53.33077657,8.93
42925,,131.21891959,-41.40793624,8.93
43066,,131.59170271,-38.30537795,8.93
43075,,131.60507413,3.55283978,8.93
43077,,131.61260045,49.12804044,8.93
43831,,133.90725249,6.15138033,8.93
44309,,135.3529637,-50.29887059,8.93
44314,,135.37769571,-55.64937324,8.93
44430,,135.78665071,-45.65387104,8.93
45727,,139.83435831,-23.40405067,8.93
45978,,140.64488443,52.92102023,8.93
46066,,140.91549122,66.13744263,8.93
46249,,141.43820928,20.38076045,8.93
47342,,144.70618148,12.05150129,8.93
47393,,144.84678703,-57.52038061,8.93
47581,,145.52828649,39.24727375,8.93
47683,,145.84216013,12.59931473,8.93
47759,,146.0534224,-48.49641081,8.93
48116,,147.14847963,-32.66990873,8.93
48366,,147.90434996,18.41128155,8.93
48604,,148.68001949,39.11925897,8.93
48652,,148.82785955,-38.76288085,8.93
48865,,149.50054952,-56.1716242,8.93
49659,,152.06814183,-54.77165091,8.93
50227,,153.79486568,-53.23431305,8.93
50431,,154.4566321,77.46586089,8.93
50586,,155.00997106,-53.62050714,8.93
50770,,155.51215833,8.49639532,8.93
51293,,157.15479167,-24.39196756,8.93
51572,,158.00521545,-12.19941074,8.93
51692,,158.39574734,-65.04122278,8.93
51790,,158.7328768,-35.27006693,8.93
52218,,160.03583822,-43.08068309,8.93
52300,,160.29337216,-48.03551937,8.93
52374,,160.57763034,38.04471992,8.93
52672,,161.55707114,-34.79426049,8.93
52700,,161.62229388,54.81279958,8.93
52821,,161.99456246,2.65318139,8.93
52994,,162.61138022,26.51023245,8.93
53922,,165.50713829,-21.49731118,8.93
54402,,166.98840321,-43.08824429,8.93
54503,,167.25650384,-44.72552983,8.93
54554,,167.44815285,-5.81178717,8.93
55089,,169.18465586,37.39381857,8.93
55729,,171.27693557,43.21596142,8.93
56557,,173.93385708,-87.26940521,8.93
56564,,173.9469531,0.20955602,8.93
56636,,174.17786066,11.66984759,8.93
56717,,174.42675065,21.69174277,8.93
57140,,175.75941969,51.92666165,8.93
57392,,176.49551259,-43.58366927,8.93
58138,,178.86263286,-39.60586157,8.93
58293,,179.31882854,-26.14175129,8.93
58637,,180.36424384,-0.36460746,8.93
58842,,181.02300781,-47.36702522,8.93
58932,,181.25347048,11.3362091,8.93
59326,,182.55666954,-15.42073766,8.93
59523,,183.10080608,73.72446981,8.93
60446,,185.89510766,23.4285637,8.93
60903,,187.22738811,32.92360519,8.93
61196,,188.1034947,-51.22830855,8.93
61489,,188.97542183,-67.5387508,8.93
61492,,188.98940873,29.92686557,8.93
61518,,189.0653143,-27.43054527,8.93
61573,,189.25954749,14.25188176,8.93
61721,,189.76832134,-7.91751528,8.93
61819,,190.03590253,-63.45336166,8.93
61830,,190.06901677,-29.9172791,8.93
61882,,190.21229597,-67.74005807,8.93
62319,,191.56638535,56.71882379,8.93
62419,,191.88316417,-5.89069948,8.93
63009,,193.66685171,-48.06175587,8.93
63639,,195.64844357,-79.36516158,8.93
63759,,196.03328046,44.12118809,8.93
63912,,196.45266816,53.44197121,8.93
64066,,196.95206036,-29.47467408,8.93
64579,,198.54853577,-31.60922942,8.93
64657,,198.80600787,10.68866911,8.93
65092,,200.11545856,-27.2444727,8.93
65211,,200.46031658,1.39540215,8.93
65298,,200.74809168,28.52214203,8.93
66014,,203.0100599,-22.89374756,8.93
66231,,203.60910247,-17.35114081,8.93
66328,,203.89428095,10.22386331,8.93
66744,,205.19800759,-38.34288291,8.93
67037,,206.07251504,21.86967254,8.93
67267,,206.80221289,-23.47527151,8.93
67444,,207.33381115,17.69346059,8.93
67478,,207.41823559,-74.90984084,8.93
67680,,207.97700136,35.71542937,8.93
68306,,209.73674033,7.29921255,8.93
68359,,209.8949741,-49.01739277,8.93
68461,,210.23282562,39.239223,8.93
68817,,211.34183356,-62.5073911,8.93
69193,,212.4855738,35.08183853,8.93
69386,,213.0554848,54.88321274,8.93
69725,,214.08746531,-66.19335921,8.93
69822,,214.3443709,40.3737125,8.93
69863,,214.45525042,-31.03209334,8.93
69901,,214.59456128,-45.90492628,8.93
70829,,217.26451279,-46.74148996,8.93
70889,,217.44665641,-19.17764,8.93
71059,,217.97447375,-32.45274211,8.93
71095,,218.08855749,16.79857529,8.93
71447,,219.17248706,-71.08300829,8.93
72026,,221.00802825,56.10699979,8.93
72075,,221.15210983,-34.90107001,8.93
72167,,221.41069233,10.51394841,8.93
72326,,221.8492163,28.21261308,8.93
72917,,223.53244725,-58.9099595,8.93
72967,,223.67938987,-61.99548987,8.93
73617,,225.72030506,1.617707,8.93
74348,,227.91679065,-42.19056042,8.93
74590,,228.61205202,3.21798895,8.93
75758,,232.15257777,32.36253746,8.93
75769,,232.18340897,-31.29399831,8.93
76213,,233.52475346,-43.72565864,8.93
76434,,234.1671282,-60.55029722,8.93
76589,,234.62678549,-19.78131517,8.93
76873,,235.46629905,-70.63067823,8.93
76975,,235.75988949,18.15144171,8.93
77368,,236.89772081,45.07465623,8.93
77707,,237.98606475,-9.4694357,8.93
77711,,237.99546271,-64.92285231,8.93
77723,,238.01591317,20.24820206,8.93
77954,,238.80106115,-52.97626778,8.93
78073,,239.1125986,-72.80091487,8.93
78131,,239.31039263,3.40765597,8.93
78374,,240.00405824,-23.20026628,8.93
78766,,241.21362688,-46.52985014,8.93
78830,,241.37879497,-32.23796428,8.93
79317,,242.81258674,-37.4610797,8.93
79806,,244.31611045,-24.22321897,8.93
80025,,245.03663198,-36.28761274,8.93
80120,,245.31723053,-1.86975828,8.93
80329,,245.99252483,19.19504283,8.93
80581,,246.7937542,-42.46814929,8.93
80942,,247.91711313,-31.65275636,8.93
81435,,249.50041239,-68.03156214,8.93
81927,,251.00795663,28.24135345,8.93
82004,,251.27817819,-65.87346372,8.93
82102,,251.5619139,-17.34669687,8.93
82317,,252.29641344,-30.7808756,8.93
82562,,253.14023062,-51.12884402,8.93
82701,,253.57487941,-14.35156796,8.93
82813,,253.8623994,-62.31694765,8.93
82975,,254.33996494,59.79576067,8.93
83233,,255.14719915,-11.0760495,8.93
83958,,257.42958608,0.32753842,8.93
84283,,258.43942484,37.6707871,8.93
84436,,258.94077548,-1.29336013,8.93
84492,,259.10180245,46.72082755,8.93
84579,,259.33959454,25.02299982,8.93
84914,,260.29850302,32.53599842,8.93
85057,,260.74045428,29.34510968,8.93
85404,,261.78819003,55.37875594,8.93
85642,,262.52710375,-22.95132059,8.93
85724,,262.76445093,-21.4852604,8.93
86140,,264.05354313,-30.54179188,8.93
87407,,267.93901646,28.23775146,8.93
87597,,268.40671503,23.12119661,8.93
87971,,269.54375848,40.11208073,8.93
87972,,269.54502151,-2.15320781,8.93
88506,,271.09677916,-24.43797111,8.93
88801,,271.91352246,-54.33900668,8.93
88961,,272.38416322,-0.32709783,8.93
89147,,272.92022483,-40.4131729,8.93
89618,,274.32989626,-51.49791519,8.93
89650,,274.43347516,-61.70843004,8.93
89799,,274.89743286,28.80633919,8.93
90308,,276.39075014,-56.17278008,8.93
90719,,277.63675092,50.17990406,8.93
90731,,277.68019319,-49.65984851,8.93
91218,,279.11667169,-33.70709456,8.93
91542,,280.02498729,16.5040309,8.93
91806,,280.79000646,-18.15970208,8.93
91944,,281.13321777,7.48774693,8.93
92409,,282.4783452,8.51971137,8.93
92481,,282.71933671,35.69721751,8.93
93440,,285.45468623,34.80831559,8.93
94060,,287.23522233,-61.70221655,8.93
94608,,288.79464169,1.55195767,8.93
94689,,289.0115547,23.44756135,8.93
95186,,290.45769452,25.477408,8.93
95361,,291.011227,-59.49306874,8.93
95594,,291.65480736,26.31231144,8.93
95648,,291.84265303,-40.9362451,8.93
96151,,293.24813024,-30.58549425,8.93
96413,,294.02510606,-55.79300364,8.93
97080,,295.93081281,-38.90588363,8.93
97251,,296.48010685,-22.07222405,8.93
97950,,298.60726893,1.94203692,8.93
98917,,301.28239697,47.54855689,8.93
99174,,302.01327562,-67.74703185,8.93
99705,,303.48362828,23.96878075,8.93
99732,,303.54446135,54.74437238,8.93
99895,,304.02688338,-56.50659154,8.93
100656,,306.14598338,-53.31862798,8.93
100961,,307.04336615,27.41193136,8.93
101386,,308.21856436,8.26911129,8.93
101761,,309.36178991,29.95967392,8.93
101884,,309.69815611,89.40653468,8.93
102692,,312.11899676,-74.30810741,8.93
102846,,312.52155085,-35.55898762,8.93
103086,,313.30779624,42.3630639,8.93
103244,,313.75545185,-42.86487689,8.93
103553,,314.69787509,-61.811375,8.93
104301,,316.94514738,-42.24537545,8.93
104445,,317.36327654,-60.52467149,8.93
105003,,319.00276707,64.53671816,8.93
105196,,319.64049453,-66.79833557,8.93
106070,,322.27177915,-19.54117312,8.93
106354,,323.10554693,-15.70926151,8.93
106852,,324.62878093,27.68851997,8.93
106945,,324.88882066,-8.21171487,8.93
108052,,328.36062905,62.58699081,8.93
108299,,329.10711723,-0.67987139,8.93
108417,,329.45545207,28.69181965,8.93
108572,,329.89992185,14.36037175,8.93
108721,,330.36186226,29.37621235,8.93
108728,,330.37789344,43.89040436,8.93
109076,,331.44738455,6.98832505,8.93
109396,,332.43757784,61.91013152,8.93
109401,,332.4631605,-30.13637909,8.93
109435,,332.56431711,64.9566257,8.93
109804,,333.60345048,-29.1028847,8.93
110096,,334.52941241,39.79295648,8.93
110685,,336.36659999,-25.35477865,8.93
110837,,336.82753235,-34.30397972,8.93
111192,,337.89555488,-22.67687791,8.93
111629,,339.21212071,-35.45627283,8.93
112048,,340.4294863,-63.27015867,8.93
112594,,342.05873957,21.99775544,8.93
112851,,342.80565268,-37.10981305,8.93
112943,,343.11513785,55.39502903,8.93
113077,,343.5108034,-49.53660459,8.93
113697,,345.40725639,-44.98859996,8.93
113882,,345.95177167,-50.44950062,8.93
114041,,346.41746711,69.27645516,8.93
114423,,347.59548829,-24.25064697,8.93
114446,,347.66862085,-17.56124453,8.93
115123,,349.77295718,-60.52055767,8.93
115468,,350.86130648,-8.88244579,8.93
115881,,352.16883607,-21.46823077,8.93
116121,,352.93116374,60.52956079,8.93
116373,,353.71595604,-55.17641513,8.93
116655,,354.60689137,1.93592755,8.93
117031,,355.86768565,17.22581853,8.93
117175,,356.34333705,32.19159692,8.93
117247,,356.61170429,-23.02777868,8.93
117302,,356.7686108,51.55688112,8.93
117457,,357.24120678,0.43802941,8.93
117497,,357.38883258,52.65251203,8.93
117599,,357.73836734,52.22459152,8.93
117654,,357.9127509,-53.89302317,8.93
117890,,358.70041648,37.59441241,8.93
118043,,359.15382463,-59.53275872,8.93
118069,,359.2632603,-60.40344123,8.93
51,,0.14339044,1.06619726,8.94
198,,0.63269567,15.33519012,8.94
366,,1.15246785,-31.16905083,8.94
415,,1.26379805,9.28002796,8.94
513,,1.54746485,87.88938595,8.94
693,,2.1302586,20.26736526,8.94
990,,3.07200125,-50.70031286,8.94
1350,,4.2241068,-7.19198605,8.94
1468,,4.57680139,19.40442348,8.94
2363,,7.54379636,-21.46200348,8.94
2376,,7.5821429,-48.05368168,8.94
2588,,8.2197311,-34.17007744,8.94
2992,,9.50803099,-29.51230293,8.94
3411,,10.85527884,-25.92243072,8.94
3668,,11.7317259,50.28950504,8.94
4242,,13.53785717,-18.03190991,8.94
4367,,13.99430294,39.1691384,8.94
